"","Broad_Category","Archive_Date","District","sum"
"5897","Special Education","2025-04-04","Platte County School District 1",2
"5898","Special Education","2025-04-04","Platte County School District 2",1
"5899","Special Education","2025-04-04","Sheridan County School District 2",3
"5900","Special Education","2025-04-04","Sweetwater County School District 1",4
"5901","Special Education","2025-04-04","Sweetwater County School District 2",1
"5902","Special Education","2025-04-04","Teton County School District 1",1
"5903","Special Education","2025-04-04","Uinta County School District 1",1
"5904","Special Education","2025-04-04","Uinta County School District 4",1
"5905","Special Education","2025-04-11","Albany Count School District 1",2
"5906","Special Education","2025-04-11","Big Horn School District 1",2
