"","Category","Archive_Date","Institution","sum"
"683","Physical Education",2025-01-17,"Total",4
"684","Physical Education",2025-01-24,"Total",3
"685","Physical Education",2025-01-31,"Total",3
"686","Physical Education",2025-02-07,"Total",3
"687","Physical Education",2025-02-14,"Total",2
"688","Physical Education",2025-02-21,"Total",2
"689","Physical Education",2025-02-28,"Total",2
"690","Physical Education",2025-03-07,"Total",2
"691","Physical Education",2025-03-14,"Total",2
"692","Physical Education",2025-03-21,"Total",2
"693","Physical Education",2025-03-28,"Total",2
"694","Physical Education",2025-04-04,"Total",2
"695","Physical Education",2025-04-11,"Total",1
"696","Physical Education",2025-04-18,"Total",1
"697","Physical Education",2025-04-25,"Total",1
"698","Physical Education",2025-05-02,"Total",1
"699","Physical Education",2025-05-09,"Total",1
"700","Physical Education",2025-05-16,"Total",1
"701","Physical Education",2025-05-23,"Total",1
"702","Physical Education",2025-05-30,"Total",1
"703","Physical Education",2025-06-06,"Total",1
"704","Physical Education",2025-06-13,"Total",1
"705","Physical Education",2025-06-20,"Total",2
"706","Physical Education",2025-06-27,"Total",1
"707","Physical Education",2025-07-04,"Total",2
"708","Physical Education",2025-07-11,"Total",1
"709","Physical Education",2025-07-18,"Total",1
"710","Physical Education",2025-07-25,"Total",1
"711","Physical Education",2025-08-01,"Total",1
"712","Physical Education",2025-08-08,"Total",1
"713","Physical Education",2025-08-15,"Total",2
"714","Physical Education",2025-08-22,"Total",2
"715","Physical Education",2025-08-29,"Total",2
"716","Physical Education",2025-09-05,"Total",3
"717","Physical Education",2025-09-12,"Total",3
"718","Physical Education",2025-09-19,"Total",3
"719","Physical Education",2025-09-26,"Total",3
"720","Physical Education",2025-10-03,"Total",3
"721","Physical Education",2025-10-10,"Total",3
"722","Physical Education",2025-10-17,"Total",3
"723","Physical Education",2025-10-24,"Total",4
"724","Physical Education",2025-10-31,"Total",4
"725","Physical Education",2025-11-07,"Total",4
"726","Physical Education",2025-11-14,"Total",3
"727","Physical Education",2025-11-21,"Total",3
"728","Physical Education",2025-11-28,"Total",3
"729","Physical Education",2025-12-05,"Total",3
"730","Physical Education",2025-12-12,"Total",3
"731","Physical Education",2025-12-19,"Total",3
"732","Physical Education",2025-12-26,"Total",3
"733","Physical Education",2026-01-02,"Total",3
"734","Physical Education",2026-01-09,"Total",3
"735","Physical Education",2026-01-16,"Total",4
"736","Physical Education",2026-01-23,"Total",4
"737","Physical Education",2026-01-30,"Total",3
"738","Physical Education",2026-02-06,"Total",3
"739","Physical Education",2026-02-13,"Total",3
"740","Physical Education",2026-02-20,"Total",3
"741","Physical Education",2026-02-27,"Total",3
"742","Science",2024-08-09,"Total",10
"743","Science",2024-08-16,"Total",10
"744","Science",2024-08-23,"Total",10
"745","Science",2024-08-30,"Total",10
"746","Science",2024-09-06,"Total",10
"747","Science",2024-09-13,"Total",11
"748","Science",2024-09-20,"Total",13
"749","Science",2024-09-27,"Total",14
"750","Science",2024-10-04,"Total",15
"751","Science",2024-10-11,"Total",16
"752","Science",2024-10-18,"Total",15
"753","Science",2024-10-25,"Total",14
"754","Science",2024-11-01,"Total",14
"755","Science",2024-11-08,"Total",13
"756","Science",2024-11-15,"Total",11
"757","Science",2024-11-22,"Total",11
"758","Science",2024-11-29,"Total",11
"759","Science",2024-12-06,"Total",11
"760","Science",2024-12-13,"Total",11
"761","Science",2024-12-20,"Total",11
"762","Science",2024-12-27,"Total",11
"763","Science",2025-01-03,"Total",11
"764","Science",2025-01-10,"Total",12
"765","Science",2025-01-17,"Total",14
"766","Science",2025-01-24,"Total",15
"767","Science",2025-01-31,"Total",14
"768","Science",2025-02-07,"Total",14
"769","Science",2025-02-14,"Total",15
"770","Science",2025-02-21,"Total",15
"771","Science",2025-02-28,"Total",15
"772","Science",2025-03-07,"Total",16
"773","Science",2025-03-14,"Total",15
"774","Science",2025-03-21,"Total",18
"775","Science",2025-03-28,"Total",21
"776","Science",2025-04-04,"Total",23
"777","Science",2025-04-11,"Total",22
"778","Science",2025-04-18,"Total",22
"779","Science",2025-04-25,"Total",20
"780","Science",2025-05-02,"Total",22
"781","Science",2025-05-09,"Total",21
"782","Science",2025-05-16,"Total",21
"783","Science",2025-05-23,"Total",20
"784","Science",2025-05-30,"Total",21
"785","Science",2025-06-06,"Total",22
"786","Science",2025-06-13,"Total",22
"787","Science",2025-06-20,"Total",19
"788","Science",2025-06-27,"Total",17
"789","Science",2025-07-04,"Total",17
"790","Science",2025-07-11,"Total",18
"791","Science",2025-07-18,"Total",19
"792","Science",2025-07-25,"Total",20
"793","Science",2025-08-01,"Total",18
"794","Science",2025-08-08,"Total",18
"795","Science",2025-08-15,"Total",18
"796","Science",2025-08-22,"Total",18
"797","Science",2025-08-29,"Total",20
"798","Science",2025-09-05,"Total",20
"799","Science",2025-09-12,"Total",21
"800","Science",2025-09-19,"Total",22
"801","Science",2025-09-26,"Total",26
"802","Science",2025-10-03,"Total",27
"803","Science",2025-10-10,"Total",29
"804","Science",2025-10-17,"Total",29
"805","Science",2025-10-24,"Total",30
"806","Science",2025-10-31,"Total",30
"807","Science",2025-11-07,"Total",30
"808","Science",2025-11-14,"Total",31
"809","Science",2025-11-21,"Total",31
"810","Science",2025-11-28,"Total",31
"811","Science",2025-12-05,"Total",30
"812","Science",2025-12-12,"Total",30
"813","Science",2025-12-19,"Total",29
"814","Science",2025-12-26,"Total",30
"815","Science",2026-01-02,"Total",30
"816","Science",2026-01-09,"Total",30
"817","Science",2026-01-16,"Total",30
"818","Science",2026-01-23,"Total",28
"819","Science",2026-01-30,"Total",27
"820","Science",2026-02-06,"Total",24
"821","Science",2026-02-13,"Total",24
"822","Science",2026-02-20,"Total",23
"823","Science",2026-02-27,"Total",23
"824","Social Science",2024-08-09,"Total",7
"825","Social Science",2024-08-16,"Total",7
"826","Social Science",2024-08-23,"Total",5
"827","Social Science",2024-08-30,"Total",7
"828","Social Science",2024-09-06,"Total",6
"829","Social Science",2024-09-13,"Total",6
"830","Social Science",2024-09-20,"Total",7
"831","Social Science",2024-09-27,"Total",7
"832","Social Science",2024-10-04,"Total",7
"833","Social Science",2024-10-11,"Total",8
"834","Social Science",2024-10-18,"Total",8
"835","Social Science",2024-10-25,"Total",8
"836","Social Science",2024-11-01,"Total",8
"837","Social Science",2024-11-08,"Total",7
"838","Social Science",2024-11-15,"Total",7
"839","Social Science",2024-11-22,"Total",7
"840","Social Science",2024-11-29,"Total",7
"841","Social Science",2024-12-06,"Total",7
"842","Social Science",2024-12-13,"Total",6
"843","Social Science",2024-12-20,"Total",6
"844","Social Science",2024-12-27,"Total",5
"845","Social Science",2025-01-03,"Total",3
"846","Social Science",2025-01-10,"Total",3
"847","Social Science",2025-01-17,"Total",3
"848","Social Science",2025-01-24,"Total",4
"849","Social Science",2025-01-31,"Total",4
"850","Social Science",2025-02-07,"Total",4
"851","Social Science",2025-02-14,"Total",4
"852","Social Science",2025-02-21,"Total",4
"853","Social Science",2025-02-28,"Total",4
"854","Social Science",2025-03-07,"Total",3
"855","Social Science",2025-03-14,"Total",3
"856","Social Science",2025-03-21,"Total",3
"857","Social Science",2025-03-28,"Total",3
"858","Social Science",2025-04-04,"Total",3
"859","Social Science",2025-04-11,"Total",2
"860","Social Science",2025-04-18,"Total",2
"861","Social Science",2025-04-25,"Total",2
"862","Social Science",2025-05-02,"Total",3
"863","Social Science",2025-05-09,"Total",3
"864","Social Science",2025-05-16,"Total",3
"865","Social Science",2025-05-23,"Total",4
"866","Social Science",2025-05-30,"Total",4
"867","Social Science",2025-06-06,"Total",4
"868","Social Science",2025-06-13,"Total",2
"869","Social Science",2025-06-20,"Total",2
"870","Social Science",2025-06-27,"Total",2
"871","Social Science",2025-07-04,"Total",2
"872","Social Science",2025-07-11,"Total",1
"873","Social Science",2025-07-18,"Total",1
"874","Social Science",2025-07-25,"Total",1
"875","Social Science",2025-08-01,"Total",1
"876","Social Science",2025-08-08,"Total",1
"877","Social Science",2025-08-15,"Total",2
"878","Social Science",2025-08-22,"Total",2
"879","Social Science",2025-08-29,"Total",2
"880","Social Science",2025-09-05,"Total",2
"881","Social Science",2025-09-12,"Total",2
"882","Social Science",2025-09-19,"Total",3
"883","Social Science",2025-09-26,"Total",3
"884","Social Science",2025-10-03,"Total",3
"885","Social Science",2025-10-10,"Total",3
"886","Social Science",2025-10-17,"Total",5
"887","Social Science",2025-10-24,"Total",5
"888","Social Science",2025-10-31,"Total",5
"889","Social Science",2025-11-07,"Total",5
"890","Social Science",2025-11-14,"Total",5
"891","Social Science",2025-11-21,"Total",5
"892","Social Science",2025-11-28,"Total",4
"893","Social Science",2025-12-05,"Total",4
"894","Social Science",2025-12-12,"Total",4
"895","Social Science",2025-12-19,"Total",6
"896","Social Science",2025-12-26,"Total",7
"897","Social Science",2026-01-02,"Total",7
"898","Social Science",2026-01-09,"Total",8
"899","Social Science",2026-01-16,"Total",7
"900","Social Science",2026-01-23,"Total",6
"901","Social Science",2026-01-30,"Total",6
"902","Social Science",2026-02-06,"Total",6
"903","Social Science",2026-02-13,"Total",6
"904","Social Science",2026-02-20,"Total",6
"905","Social Science",2026-02-27,"Total",6
"906","The Arts",2024-08-09,"Total",14
"907","The Arts",2024-08-16,"Total",14
"908","The Arts",2024-08-23,"Total",13
"909","The Arts",2024-08-30,"Total",13
"910","The Arts",2024-09-06,"Total",14
"911","The Arts",2024-09-13,"Total",17
"912","The Arts",2024-09-20,"Total",17
"913","The Arts",2024-09-27,"Total",19
"914","The Arts",2024-10-04,"Total",19
"915","The Arts",2024-10-11,"Total",20
"916","The Arts",2024-10-18,"Total",21
"917","The Arts",2024-10-25,"Total",21
"918","The Arts",2024-11-01,"Total",22
"919","The Arts",2024-11-08,"Total",22
"920","The Arts",2024-11-15,"Total",22
"921","The Arts",2024-11-22,"Total",22
"922","The Arts",2024-11-29,"Total",22
"923","The Arts",2024-12-06,"Total",22
"924","The Arts",2024-12-13,"Total",24
"925","The Arts",2024-12-20,"Total",25
"926","The Arts",2024-12-27,"Total",25
"927","The Arts",2025-01-03,"Total",24
"928","The Arts",2025-01-10,"Total",24
"929","The Arts",2025-01-17,"Total",24
"930","The Arts",2025-01-24,"Total",24
"931","The Arts",2025-01-31,"Total",24
"932","The Arts",2025-02-07,"Total",24
"933","The Arts",2025-02-14,"Total",25
"934","The Arts",2025-02-21,"Total",24
"935","The Arts",2025-02-28,"Total",24
"936","The Arts",2025-03-07,"Total",23
"937","The Arts",2025-03-14,"Total",23
"938","The Arts",2025-03-21,"Total",23
"939","The Arts",2025-03-28,"Total",23
"940","The Arts",2025-04-04,"Total",23
"941","The Arts",2025-04-11,"Total",24
"942","The Arts",2025-04-18,"Total",22
"943","The Arts",2025-04-25,"Total",21
"944","The Arts",2025-05-02,"Total",22
"945","The Arts",2025-05-09,"Total",21
"946","The Arts",2025-05-16,"Total",21
"947","The Arts",2025-05-23,"Total",22
"948","The Arts",2025-05-30,"Total",24
"949","The Arts",2025-06-06,"Total",25
"950","The Arts",2025-06-13,"Total",24
"951","The Arts",2025-06-20,"Total",25
"952","The Arts",2025-06-27,"Total",25
"953","The Arts",2025-07-04,"Total",25
"954","The Arts",2025-07-11,"Total",24
"955","The Arts",2025-07-18,"Total",24
"956","The Arts",2025-07-25,"Total",24
"957","The Arts",2025-08-01,"Total",23
"958","The Arts",2025-08-08,"Total",24
"959","The Arts",2025-08-15,"Total",23
"960","The Arts",2025-08-22,"Total",23
"961","The Arts",2025-08-29,"Total",24
"962","The Arts",2025-09-05,"Total",24
"963","The Arts",2025-09-12,"Total",24
"964","The Arts",2025-09-19,"Total",25
"965","The Arts",2025-09-26,"Total",25
"966","The Arts",2025-10-03,"Total",27
"967","The Arts",2025-10-10,"Total",27
"968","The Arts",2025-10-17,"Total",26
"969","The Arts",2025-10-24,"Total",26
"970","The Arts",2025-10-31,"Total",27
"971","The Arts",2025-11-07,"Total",26
"972","The Arts",2025-11-14,"Total",27
"973","The Arts",2025-11-21,"Total",26
"974","The Arts",2025-11-28,"Total",26
"975","The Arts",2025-12-05,"Total",26
"976","The Arts",2025-12-12,"Total",25
"977","The Arts",2025-12-19,"Total",27
"978","The Arts",2025-12-26,"Total",27
"979","The Arts",2026-01-02,"Total",27
"980","The Arts",2026-01-09,"Total",27
"981","The Arts",2026-01-16,"Total",25
"982","The Arts",2026-01-23,"Total",25
"983","The Arts",2026-01-30,"Total",26
"984","The Arts",2026-02-06,"Total",26
"985","The Arts",2026-02-13,"Total",25
"986","The Arts",2026-02-20,"Total",25
"987","The Arts",2026-02-27,"Total",24
"988","Uncategorized",2024-08-09,"Total",12
"989","Uncategorized",2024-08-16,"Total",10
"990","Uncategorized",2024-08-23,"Total",12
"991","Uncategorized",2024-08-30,"Total",11
"992","Uncategorized",2024-09-06,"Total",13
"993","Uncategorized",2024-09-13,"Total",12
"994","Uncategorized",2024-09-20,"Total",13
"995","Uncategorized",2024-09-27,"Total",15
"996","Uncategorized",2024-10-04,"Total",15
"997","Uncategorized",2024-10-11,"Total",14
"998","Uncategorized",2024-10-18,"Total",14
"999","Uncategorized",2024-10-25,"Total",14
"1000","Uncategorized",2024-11-01,"Total",19
"1001","Uncategorized",2024-11-08,"Total",19
"1002","Uncategorized",2024-11-15,"Total",18
"1003","Uncategorized",2024-11-22,"Total",18
"1004","Uncategorized",2024-11-29,"Total",18
"1005","Uncategorized",2024-12-06,"Total",17
"1006","Uncategorized",2024-12-13,"Total",16
"1007","Uncategorized",2024-12-20,"Total",19
"1008","Uncategorized",2024-12-27,"Total",19
"1009","Uncategorized",2025-01-03,"Total",18
"1010","Uncategorized",2025-01-10,"Total",19
"1011","Uncategorized",2025-01-17,"Total",21
"1012","Uncategorized",2025-01-24,"Total",20
"1013","Uncategorized",2025-01-31,"Total",18
"1014","Uncategorized",2025-02-07,"Total",18
"1015","Uncategorized",2025-02-14,"Total",19
"1016","Uncategorized",2025-02-21,"Total",17
"1017","Uncategorized",2025-02-28,"Total",18
"1018","Uncategorized",2025-03-07,"Total",14
"1019","Uncategorized",2025-03-14,"Total",16
"1020","Uncategorized",2025-03-21,"Total",21
"1021","Uncategorized",2025-03-28,"Total",25
"1022","Uncategorized",2025-04-04,"Total",27
"1023","Uncategorized",2025-04-11,"Total",28
"1024","Uncategorized",2025-04-18,"Total",27
"1025","Uncategorized",2025-04-25,"Total",27
"1026","Uncategorized",2025-05-02,"Total",27
"1027","Uncategorized",2025-05-09,"Total",24
"1028","Uncategorized",2025-05-16,"Total",26
"1029","Uncategorized",2025-05-23,"Total",25
"1030","Uncategorized",2025-05-30,"Total",27
"1031","Uncategorized",2025-06-06,"Total",32
"1032","Uncategorized",2025-06-13,"Total",31
"1033","Uncategorized",2025-06-20,"Total",29
"1034","Uncategorized",2025-06-27,"Total",26
"1035","Uncategorized",2025-07-04,"Total",26
"1036","Uncategorized",2025-07-11,"Total",19
"1037","Uncategorized",2025-07-18,"Total",17
"1038","Uncategorized",2025-07-25,"Total",20
"1039","Uncategorized",2025-08-01,"Total",22
"1040","Uncategorized",2025-08-08,"Total",22
"1041","Uncategorized",2025-08-15,"Total",25
"1042","Uncategorized",2025-08-22,"Total",26
"1043","Uncategorized",2025-08-29,"Total",29
"1044","Uncategorized",2025-09-05,"Total",29
"1045","Uncategorized",2025-09-12,"Total",27
"1046","Uncategorized",2025-09-19,"Total",31
"1047","Uncategorized",2025-09-26,"Total",30
"1048","Uncategorized",2025-10-03,"Total",30
"1049","Uncategorized",2025-10-10,"Total",30
"1050","Uncategorized",2025-10-17,"Total",33
"1051","Uncategorized",2025-10-24,"Total",31
"1052","Uncategorized",2025-10-31,"Total",33
"1053","Uncategorized",2025-11-07,"Total",35
"1054","Uncategorized",2025-11-14,"Total",33
"1055","Uncategorized",2025-11-21,"Total",35
"1056","Uncategorized",2025-11-28,"Total",34
"1057","Uncategorized",2025-12-05,"Total",33
"1058","Uncategorized",2025-12-12,"Total",31
"1059","Uncategorized",2025-12-19,"Total",29
"1060","Uncategorized",2025-12-26,"Total",30
"1061","Uncategorized",2026-01-02,"Total",30
"1062","Uncategorized",2026-01-09,"Total",32
"1063","Uncategorized",2026-01-16,"Total",32
"1064","Uncategorized",2026-01-23,"Total",32
"1065","Uncategorized",2026-01-30,"Total",34
"1066","Uncategorized",2026-02-06,"Total",33
"1067","Uncategorized",2026-02-13,"Total",37
"1068","Uncategorized",2026-02-20,"Total",39
"1069","Uncategorized",2026-02-27,"Total",39
"1070","CTE",2024-08-09,"Central Wyoming College",1
"1071","CTE",2024-08-09,"Eastern Wyoming Community College",2
"1072","CTE",2024-08-09,"Gillette College",2
"1073","CTE",2024-08-09,"Laramie County Community College",5
"1074","CTE",2024-08-09,"Northwest College",1
"1075","CTE",2024-08-09,"Sheridan College",13
"1076","CTE",2024-08-09,"University of Wyoming",16
"1077","CTE",2024-08-09,"Western Wyoming Community College",14
"1078","CTE",2024-08-16,"Central Wyoming College",1
"1079","CTE",2024-08-16,"Eastern Wyoming Community College",2
"1080","CTE",2024-08-16,"Gillette College",2
"1081","CTE",2024-08-16,"Laramie County Community College",5
"1082","CTE",2024-08-16,"Northwest College",1
"1083","CTE",2024-08-16,"Sheridan College",13
"1084","CTE",2024-08-16,"University of Wyoming",17
"1085","CTE",2024-08-16,"Western Wyoming Community College",14
"1086","CTE",2024-08-23,"Central Wyoming College",1
"1087","CTE",2024-08-23,"Eastern Wyoming Community College",2
"1088","CTE",2024-08-23,"Gillette College",2
"1089","CTE",2024-08-23,"Laramie County Community College",5
"1090","CTE",2024-08-23,"Sheridan College",14
